time-step	lambda
1391	-0.807746
1392	-0.807513
1393	-0.807274
1394	-0.807028
1395	-0.806777
1396	-0.806519
1397	-0.806255
1398	-0.805986
1399	-0.805711
1400	-0.80543
1401	-0.805145
1402	-0.804854
1403	-0.804558
1404	-0.804257
1405	-0.803952
1406	-0.803643
1407	-0.803329
1408	-0.803012
1409	-0.802691
1410	-0.802367
1411	-0.80204
1412	-0.801711
1413	-0.801379
1414	-0.801046
1415	-0.800711
1416	-0.800375
1417	-0.800039
1418	-0.799702
1419	-0.799366
1420	-0.79903
1421	-0.798696
1422	-0.798364
1423	-0.798034
1424	-0.797707
1425	-0.797383
1426	-0.797063
1427	-0.796748
1428	-0.796437
1429	-0.796132
1430	-0.795832
1431	-0.795539
1432	-0.795252
1433	-0.794972
1434	-0.7947
1435	-0.794435
1436	-0.794178
1437	-0.793929
1438	-0.793688
1439	-0.793455
1440	-0.793231
1441	-0.793014
1442	-0.792807
1443	-0.792607
1444	-0.792415
1445	-0.792232
1446	-0.792055
1447	-0.791887
1448	-0.791725
1449	-0.79157
1450	-0.791421
1451	-0.791279
1452	-0.791142
1453	-0.79101
1454	-0.790884
1455	-0.790762
1456	-0.790644
1457	-0.790531
1458	-0.790421
1459	-0.790314
1460	-0.79021
1461	-0.79011
1462	-0.790012
1463	-0.789916
1464	-0.789823
1465	-0.789731
1466	-0.789642
1467	-0.789554
1468	-0.789469
1469	-0.789385
1470	-0.789303
1471	-0.789222
1472	-0.789144
1473	-0.789067
1474	-0.788992
1475	-0.788918
1476	-0.788847
1477	-0.788778
1478	-0.788711
1479	-0.788646
1480	-0.788584
1481	-0.788523
1482	-0.788466
1483	-0.788411
1484	-0.788359
1485	-0.78831
1486	-0.788263
1487	-0.78822
1488	-0.78818
1489	-0.788143
1490	-0.78811
1491	-0.78808
1492	-0.788054
1493	-0.788031
1494	-0.788012
1495	-0.787996
1496	-0.787985
1497	-0.787977
1498	-0.787973
1499	-0.787972
1500	-0.787976
1501	-0.787983
1502	-0.787994
1503	-0.788009
1504	-0.788028
1505	-0.78805
1506	-0.788076
1507	-0.788106
1508	-0.788139
1509	-0.788175
1510	-0.788215
1511	-0.788258
1512	-0.788303
1513	-0.788352
1514	-0.788403
1515	-0.788458
1516	-0.788514
1517	-0.788573
1518	-0.788634
1519	-0.788697
1520	-0.788762
1521	-0.788828
1522	-0.788896
1523	-0.788966
1524	-0.789036
1525	-0.789108
1526	-0.789181
1527	-0.789255
1528	-0.789329
1529	-0.789404
1530	-0.789479
1531	-0.789555
1532	-0.789632
1533	-0.789708
1534	-0.789785
1535	-0.789862
1536	-0.789939
1537	-0.790017
1538	-0.790094
1539	-0.790172
1540	-0.79025
1541	-0.790329
1542	-0.790408
1543	-0.790487
1544	-0.790567
1545	-0.790648
1546	-0.790729
1547	-0.790812
1548	-0.790895
1549	-0.79098
1550	-0.791067
1551	-0.791155
1552	-0.791245
1553	-0.791338
1554	-0.791433
1555	-0.79153
1556	-0.791631
1557	-0.791734
1558	-0.791841
1559	-0.791952
1560	-0.792066
1561	-0.792185
1562	-0.792308
1563	-0.792436
1564	-0.792568
1565	-0.792706
1566	-0.792849
1567	-0.792997
1568	-0.793152
1569	-0.793312
1570	-0.793479
1571	-0.793652
1572	-0.793831
1573	-0.794018
1574	-0.794211
1575	-0.794411
1576	-0.794618
1577	-0.794833
1578	-0.795055
1579	-0.795285
1580	-0.795522
1581	-0.795767
1582	-0.79602
1583	-0.79628
1584	-0.796549
1585	-0.796825
1586	-0.797109
1587	-0.797402
1588	-0.797701
1589	-0.798009
1590	-0.798324
1591	-0.798646
1592	-0.798975
1593	-0.799311
1594	-0.799654
1595	-0.800003
1596	-0.800359
1597	-0.80072
1598	-0.801086
1599	-0.801457
1600	-0.801832
1601	-0.802212
1602	-0.802595
1603	-0.802981
1604	-0.80337
1605	-0.80376
1606	-0.804153
1607	-0.804546
1608	-0.804941
1609	-0.805335
1610	-0.805729
1611	-0.806123
1612	-0.806515
1613	-0.806906
1614	-0.807294
1615	-0.80768
1616	-0.808064
1617	-0.808444
1618	-0.808821
1619	-0.809194
1620	-0.809562
1621	-0.809926
1622	-0.810285
1623	-0.810639
1624	-0.810988
1625	-0.811332
1626	-0.811669
1627	-0.812001
1628	-0.812326
1629	-0.812646
1630	-0.812959
1631	-0.813266
1632	-0.813566
1633	-0.813859
1634	-0.814146
1635	-0.814427
1636	-0.814701
1637	-0.814968
1638	-0.815229
1639	-0.815483
1640	-0.815731
1641	-0.815972
1642	-0.816208
1643	-0.816437
1644	-0.81666
1645	-0.816877
1646	-0.817088
1647	-0.817294
1648	-0.817494
1649	-0.817689
1650	-0.817878
1651	-0.818062
1652	-0.818242
1653	-0.818416
1654	-0.818586
1655	-0.818751
1656	-0.818912
1657	-0.819068
1658	-0.819221
1659	-0.819369
1660	-0.819514
