time-step	lambda
1455	-0.935926
1456	-0.936041
1457	-0.936156
1458	-0.936271
1459	-0.936387
1460	-0.936502
1461	-0.936618
1462	-0.936734
1463	-0.93685
1464	-0.936966
1465	-0.937082
1466	-0.937198
1467	-0.937313
1468	-0.937429
1469	-0.937545
1470	-0.93766
1471	-0.937775
1472	-0.93789
1473	-0.938004
1474	-0.938119
1475	-0.938233
1476	-0.938346
1477	-0.938459
1478	-0.938572
1479	-0.938684
1480	-0.938796
1481	-0.938907
1482	-0.939018
1483	-0.939128
1484	-0.939237
1485	-0.939346
1486	-0.939454
1487	-0.939562
1488	-0.939668
1489	-0.939774
1490	-0.939879
1491	-0.939983
1492	-0.940087
1493	-0.940189
1494	-0.940291
1495	-0.940391
1496	-0.940491
1497	-0.940589
1498	-0.940687
1499	-0.940783
1500	-0.940878
1501	-0.940972
1502	-0.941065
1503	-0.941157
1504	-0.941247
1505	-0.941336
1506	-0.941424
1507	-0.941511
1508	-0.941596
1509	-0.94168
1510	-0.941763
1511	-0.941844
1512	-0.941924
1513	-0.942002
1514	-0.942079
1515	-0.942155
1516	-0.942229
1517	-0.942301
1518	-0.942373
1519	-0.942442
1520	-0.94251
1521	-0.942577
1522	-0.942643
1523	-0.942706
1524	-0.942769
1525	-0.94283
1526	-0.942889
1527	-0.942947
1528	-0.943003
1529	-0.943058
1530	-0.943112
1531	-0.943164
1532	-0.943215
1533	-0.943264
1534	-0.943312
1535	-0.943359
1536	-0.943405
1537	-0.943449
1538	-0.943492
1539	-0.943533
1540	-0.943574
1541	-0.943613
1542	-0.943651
1543	-0.943688
1544	-0.943724
1545	-0.943759
1546	-0.943793
1547	-0.943826
1548	-0.943858
1549	-0.943889
1550	-0.943919
1551	-0.943949
1552	-0.943978
1553	-0.944006
1554	-0.944033
1555	-0.94406
1556	-0.944087
1557	-0.944112
1558	-0.944138
1559	-0.944163
1560	-0.944187
1561	-0.944212
1562	-0.944236
1563	-0.944259
1564	-0.944283
